query_id,room,query,title,product_url,image_url,description,price_text,price_num,source_site,category,relevance_score,why_it_matches,passes_filter,is_us_domain,scraped_at
dr_02,dining_room,upholstered dining chairs beige linen,Hargrove High-Back Dining Chair,https://www.westelm.com/products/hargrove-high-back-dining-chair-h8812,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202552/0316/hargrove-high-back-dining-chair-2-d.jpg,"The Hargrove High-Back Dining Chair by West Elm offers upholstered comfort with a farmhouse style. It features a foam-padded seat and is made of kiln-dried FSC®-certified wood, available in various fabrics including beige linen.",$ 399,399.0,West Elm,dining chairs,100,"This high-back dining chair offers upholstered comfort and is available in 'Performance Yarn Dyed Linen Weave, Alabaster', which is a beige linen option.",True,True,2026-05-10T20:27:31
dr_02,dining_room,upholstered dining chairs beige linen,Alessio Dining Chair,https://www.westelm.com/products/alessio-dining-chair-h13937,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202550/0672/alessio-dining-chair-3-d.jpg,"The Alessio Dining Chair by West Elm features a sturdy metal frame, GREENGUARD Gold certification, and Fair Trade craftsmanship. It is upholstered and can be customized in a variety of fabrics and colors, including beige linen options.",$ 299,299.0,West Elm,dining chairs,100,"This dining chair is upholstered and can be customized in various beige linen options, such as 'Linen Alabaster Performance Yarn Dyed Linen Weave', 'Warm White Performance Yarn Dyed Linen Weave', 'Oatmeal Performance Yarn Dyed Linen Weave', and 'Light Sand Performance Yarn Dyed Linen Weave'.",True,True,2026-05-10T20:27:31
dr_02,dining_room,upholstered dining chairs beige linen,Boerum Dining Chair (In-Stock & Ready To Ship),https://www.westelm.com/products/is-boerum-dining-chair-h12187,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202608/0275/boerum-dining-chair-d.jpg,The Boerum Dining Chair by West Elm offers a contemporary twist on a classic silhouette with an upholstered seat and back. It features a solid rubberwood frame and is GREENGUARD Gold Certified.,$ 349,349.0,West Elm,dining chairs,80,"This dining chair features an upholstered seat and back in 'Sand' (a beige color), though the material is Chenille Tweed, not linen.",True,True,2026-05-10T20:27:31
dr_02,dining_room,upholstered dining chairs beige linen,Anton Dining Chair (In-Stock & Ready To Ship),https://www.westelm.com/products/is-anton-dining-chair-h12185,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202610/0024/anton-dining-chair-d.jpg,"The Anton Dining Chair by West Elm adds a relaxed, lived-in vibe to your dining room with its plush upholstered seat and back. It features elongated oval legs and is built to last with Contract Grade quality.",$ 299,299.0,West Elm,dining chairs,80,"This upholstered dining chair is available in 'Alabaster' (a beige color), but the material options mentioned are Performance Cozy Boucle and Twill, not linen.",True,True,2026-05-10T20:27:31
dr_03,dining_room,wood sideboard buffet cabinet,"ONBRILL 63"" Sideboard Buffet Cabinet, Kitchen Buffet Storage Cabinet, Large Credenza with Drawers & Doors, Wood Coffee Bar Console Wine Bar for Living Room Hallway Brown",https://www.amazon.com/ONBRILL-Sideboard-Cabinet-Kitchen-Credenza/dp/B0FB2NN135,https://m.media-amazon.com/images/I/816qNYgyYKL._AC_UL320_.jpg,"A 63-inch wood sideboard buffet cabinet with drawers and doors, suitable for kitchen, living room, or hallway. It can function as a coffee bar console or wine bar.",$219.99,219.99,Amazon,Buffets & Sideboards,100,"The title explicitly states 'Sideboard Buffet Cabinet' and 'Wood', directly matching the user's query.",True,True,2026-05-10T20:33:07
dr_03,dining_room,wood sideboard buffet cabinet,"FORTUNETEC Sideboard Buffet Cabinet with Storage, Mid Century Modern Accent Cabinet with Arched Doors, Modular Media Console, Minimalist Credenza for Living Room Kitchen Dining ...",https://www.amazon.com/FORTUNETEC-Sideboard-Minimalist-Credenza-Entryway/dp/B0FDGMXRZ9,https://m.media-amazon.com/images/I/91f9G+MhCDL._AC_UL640_QL65_.jpg,"A Mid-Century Modern sideboard buffet cabinet with storage, featuring arched doors. This minimalist credenza in walnut finish is suitable for living room, kitchen, dining room, or entryway.",$359.99,359.99,Amazon,Sideboard Buffet Cabinet,100,"The title explicitly states 'Sideboard Buffet Cabinet' and specifies 'Walnut', which is a type of wood, directly matching the user's query.",True,True,2026-05-10T20:33:07
dr_03,dining_room,wood sideboard buffet cabinet,"IFGET Modern Buffet Cabinet with Storage, 61.75"" W Fluted Arched Sideboard Cabinet w/Adjustable Shelves, Wooden Modular Coffee Bar for Dining Room, Kitchen, Living Room, Entrywa...",https://www.amazon.com/IFGET-Cabinet-Sideboard-Adjustable-Entryway/dp/B0FXRKRHJN,https://m.media-amazon.com/images/I/81ZjoM4KW-L._AC_UL320_.jpg,"A modern 61.75"" wide fluted arched sideboard cabinet with adjustable shelves and storage. Made of wooden material in a natural finish, it can be used as a coffee bar in dining room, kitchen, living room, or entryway.",$249.99,249.99,Amazon,"Buffet Cabinet, Sideboard Cabinet",100,"The title explicitly states 'Buffet Cabinet', 'Sideboard Cabinet', and 'Wooden', directly matching the user's query.",True,True,2026-05-10T20:33:07
dr_03,dining_room,wood sideboard buffet cabinet,"FUSUNBAO 57-Inch Sideboard Buffet Cabinet with 3 Drawers and 4 Doors, Vintage Fluted Sideboard with Scalloped Base, Vintage Storage Cabinet for Dining Room, Organic Modern Accen...",https://www.amazon.com/FUSUNBAO-57-Inch-Sideboard-Cabinet-Scalloped/dp/B0GVDCSFLJ/ref=cs_sr_dp_loc_1?dib=eyJ2IjoiMSJ9.4A1VAdDNbc-MItz3w0uVks8oYHnieD0X3xhEtaeCAGRApKyPw1LEJo0KV-5nfoqbO95mbxitqmyL9Dy-1Si_qTa0BTBVaHV181oMm0Ex-jB_10Akg-lixMeao5ds9vLTRNBIjBhLJfUl5XVBCyOjTyxSBJmR3JurL4ITY69KEirMmdfQftQyb-t3hiY9wiCSA1tQ0i73cWk9Vp7_LypGz1L4uEB9l6Dpaw8Bt1r31avnd2n3E-VW3JcEICJGKZrN7C6-jw1jtwZj3nFYDz2cH__EPpZ8m0GUO5jw2jnRiAY._WQgKWHJZNLXwVS6gHrzXohG9jCdBiMuKiuQUgJkCyM&dib_tag=se&keywords=wood+sideboard+buffet+cabinet&qid=1778444916&sr=8-5,https://m.media-amazon.com/images/I/814elE27u3L._AC_UL320_.jpg,"A 57-inch vintage fluted sideboard buffet cabinet with 3 drawers and 4 doors, featuring a scalloped base. This organic modern accent cabinet in walnut finish provides storage for dining rooms.",$279.99,279.99,Amazon,Sideboard Buffet Cabinet,100,"The title explicitly states 'Sideboard Buffet Cabinet' and specifies 'Walnut', which is a type of wood, directly matching the user's query.",True,True,2026-05-10T20:33:07
dr_03,dining_room,wood sideboard buffet cabinet,"Mid-Century Media Console (58"")",https://www.westelm.com/products/mid-century-media-console-large-h418,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202547/0029/mid-century-media-console-58-c.jpg,"This Mid-Century Media Console from West Elm is made of durable, sustainably sourced FSC®-certified wood with an acorn finish. It features three drawers and two cabinets, and can be used as a buffet or a media console, offering a chic storage solution.",$999,999.0,West Elm,"Media Console, Buffet",95,The product description explicitly states it is made of 'FSC®-certified wood' and can be used 'as a buffet'.,True,True,2026-05-10T20:33:07
dr_04,dining_room,black pendant light dining room modern,"25"" Modern Matte Black Chandelier for Dining Room, No Assembly Required Black Dining Room Light Fixture Over Table, Industrial Metal Hanging Pendant Lights Fixture",https://www.amazon.com/Chandelier-Geometric-Industrial-Farmhouse-Entryway/dp/B0DMNRZXVD,https://m.media-amazon.com/images/I/7116P6vmbPL._AC_UL320_.jpg,"A 25-inch modern matte black chandelier designed for dining rooms, suitable as a light fixture over a table, or for kitchen islands, entryways, and foyers. Features an industrial metal hanging pendant light design with no assembly required.",$64.99,64.99,Amazon,Chandelier,95,"This product is a modern matte black chandelier explicitly designed for dining rooms, directly matching all key aspects of the user's query.",True,True,2026-05-10T20:38:54
dr_04,dining_room,black pendant light dining room modern,"Black Sputnik Chandelier for Dining Room, Modern Pendant Light Kitchen, 6-Light Adjustable Hanging Light Fixture",https://www.amazon.com/VANZARLA-Chandelier-Lighting-Industrial-Adjustable/dp/B0BVMCCN37,https://m.media-amazon.com/images/I/61M2olaOYLL._AC_UL320_.jpg,"A black Sputnik chandelier with 6 adjustable lights, suitable for dining rooms, kitchens, entryways, bedrooms, and foyers. Features a modern industrial hanging light fixture design.",$89.99,89.99,Amazon,Chandelier,90,"This black Sputnik chandelier is described as modern and suitable for dining rooms, aligning well with the user's preferences for color, style, and room.",True,True,2026-05-10T20:38:54
dr_04,dining_room,black pendant light dining room modern,"21.6"" Black Chandelier for Dining Room, 6-Light Geometric Farmhouse Dining Room Fixture, Modern Foyer Lighting Fixtures, Industrial Hanging Pendant Lights",https://www.amazon.com/Black-Farmhouse-Chandelier-Geometric-Industrial/dp/B0DNK78BMR/ref=cs_sr_dp_loc_1?dib=eyJ2IjoiMSJ9.5GKRC76l_iT9HHyDP7fRtx3BKJ-L9CluWH2zp6eHa_PX0eHWTg15lvlf6fegt6dBbQ47tThXvmlO7mY8YMFAZ1h1KYzO7bjFwTwwwwWveciVBrb0wTS2IqcnlobWSuSBd-KYPqW80xERNpni_kcBqHfMboOK4Fil_tZ-66NmcdN_9U0_G-Pdb4jcMXtDq6CfZjyrYFmqOsJBS_89Zpnvak_g1DHYvZBK3Mq0y1t0M2M3Oda2OFCFf7NubGU85WSEMXYlWRnFDerilvqBK6MT3hFsdMn_3_8cQFECIwxHhVQ.2RnTefwDFqOJXKBX7yKwS6l8iJS33zpjC3Iw2_rO32Q&dib_tag=se&keywords=modern+black+pendant+light+dining+room&qid=1778445251&sr=8-3,https://m.media-amazon.com/images/I/61789ngP7SL._AC_UL320_.jpg,"A 21.6-inch black chandelier with 6 lights, featuring a geometric design. Described as a modern foyer lighting fixture and industrial hanging pendant light, suitable for dining rooms, kitchen islands, living rooms, and entryways.",$49.99,49.99,Amazon,Chandelier,90,"This black chandelier is explicitly for dining rooms, features a modern design, and functions as a hanging pendant light, closely matching the user's request.",True,True,2026-05-10T20:38:54
dr_04,dining_room,black pendant light dining room modern,"25"" Modern Black and Gold Chandelier for Dining Room, No Assembly Required Black and Gold Dining Room Light Fixture Over Table, Industrial Metal Hanging Pendant Light",https://www.amazon.com/Assembly-Required-Chandelier-Industrial-Entryway/dp/B0FQ57CHH7,https://m.media-amazon.com/images/I/7116P6vmbPL._AC_UL320_.jpg,"A 25-inch modern black and gold chandelier designed for dining rooms, suitable as a light fixture over a table, or for kitchen islands and entryways. Features an industrial metal hanging pendant light design.",$75.99,75.99,Amazon,Chandelier,80,"This chandelier is modern, suitable for dining rooms, and predominantly black with gold accents, making it a good, though not purely black, match for the query.",True,True,2026-05-10T20:38:54
dr_05,dining_room,washable dining room rug stain resistant,Leni Washable Wool Rug,https://www.westelm.com/products/leni-washable-wool-rug-t7756,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202617/0008/leni-washable-wool-rug-d.jpg,"A hand-tufted wool and cotton blend rug that is machine washable for easy cleaning, kid and pet friendly, and perfect for high-traffic dining areas.",$ 599,599.0,West Elm,rug,95,"This rug is explicitly machine washable, kid and pet friendly, and designed for high-traffic areas, making it ideal for a dining room and easy to clean from spills.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Ilana Washable Rug,https://www.westelm.com/products/ilana-washable-rug-t7149,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202611/0005/ilana-washable-rug-d.jpg,"A hand-loomed 100% polyester rug that is machine washable for convenient, easy cleaning. It's shed-resistant and perfect for high-traffic areas, offering effortless style and maintenance.",$ 255,255.0,West Elm,rug,95,"This rug is machine washable, shed-resistant, and designed for high-traffic areas, making it highly suitable for a dining room and easy to maintain.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Cole Washable Wool Rug,https://www.westelm.com/products/cole-washable-wool-rug-t7753,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202617/0014/cole-washable-wool-rug-d.jpg,"A hand-tufted wool and cotton blend rug that is machine washable for convenient, easy cleaning. It's kid and pet friendly and perfect for high-traffic areas, offering durability and style.",$ 599,599.0,West Elm,rug,95,"This rug is machine washable, kid and pet friendly, and designed for high-traffic areas, making it an excellent choice for a dining room and easy to clean.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Kalinar Washable Rug,https://www.westelm.com/products/kalinar-rug-t6874,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202613/0057/kalinar-washable-rug-d.jpg,"A digitally printed washable rug with intricate details and a low pile, ideal for high-traffic areas. It offers easy-care durability and an antique-inspired design.",$ 261,261.0,West Elm,rug,95,"This rug is explicitly washable, offers easy-care durability, and its low pile is ideal for high-traffic areas like a dining room, ensuring easy cleanup.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Sage Washable Wool Rug,https://www.westelm.com/products/sage-washable-wool-rug-t7757,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202617/0011/sage-washable-wool-rug-d.jpg,"A hand-tufted wool and cotton blend rug that is machine washable for convenient, easy cleaning. It's kid and pet friendly and perfect for high-traffic areas, offering durability and style.",$ 599,599.0,West Elm,rug,95,"This rug is machine washable, kid and pet friendly, and designed for high-traffic areas, making it an excellent choice for a dining room and easy to clean.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Chilewich William Morris Performance Rug,https://www.westelm.com/products/chilewich-william-morris-rug-b006,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202617/0014/chilewich-william-morris-performance-rug-1-d.jpg,"A performance rug made from weather-resistant vinyl and polyester, suitable for indoor or outdoor use. It's long-lasting, great for high-traffic areas, and easy to clean.",$ 225,225.0,West Elm,rug,90,"This performance rug is weather-resistant, easy to clean, and made from long-lasting vinyl, making it highly durable and suitable for a dining room where spills may occur.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Lorena Canals Monstera Leaf Washable Rug,https://www.westelm.com/products/lorena-canals-monstera-leaf-washable-rug-d14653,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202615/0057/lorena-canals-monstera-leaf-washable-rug-d.jpg,"A kid-friendly, eco-friendly rug that is made to be conveniently thrown in your washing machine for easy cleanup. It's durable and easy to clean.",$ 265,265.0,West Elm,rug,90,"This rug is explicitly washable and easy to clean, making it highly practical for a dining room, especially with potential spills, though its design is kid-focused.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Caria Performance Rug,https://www.westelm.com/products/caria-easy-care-rug-t6589,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202546/0700/caria-performance-rug-2-d.jpg,"A performance rug with a classic Persian pattern, made from a shed-resistant, easy-to-clean material. It's power loomed and durable for high-traffic areas, offering low maintenance.",$ 99,99.0,West Elm,rug,85,"This performance rug is shed-resistant, easy-to-clean, and durable for high-traffic areas, making it suitable for a dining room and resistant to stains.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Terra Stripes Performance Rug,https://www.westelm.com/products/terra-stripes-rug-t4837,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202616/0084/terra-stripes-performance-rug-1-d.jpg,"An easy-care performance rug woven from durable polyester, perfect for high-traffic areas. It's shed-resistant, family-friendly, and hand-loomed.",$ 249,249.0,West Elm,rug,85,"This performance rug is an easy-care, durable, and shed-resistant option, perfect for high-traffic dining areas and resistant to everyday wear and tear.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Boho Washable Rug,https://www.westelm.com/products/boho-washable-rug-h7912,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIwAAACMCAQAAAAEyYm1AAAAvklEQVR42u3QMQEAAAgDINc/rBG0gLcXRCA9xSFixIgRI0aMGDFixIgRgxgxYsSIESNGjBgxYhAjRowYMWLEiBEjRgxixIgRI0aMGDFixIhBjBgxYsSIESNGjBgxYiSIESNGjBgxYsSIESMGMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEfFgX+g7EW9v8SgAAAABJRU5ErkJggg==",A washable rug offering easy maintenance and a boho style.,$ 199,199.0,West Elm,rug,85,"This rug is explicitly washable, making it easy to clean and maintain, which is a key requirement for a dining room.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Dense Grid Performance Rug,https://www.westelm.com/products/dense-grid-performance-rug-b080,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202552/0624/dense-grid-performance-rug-3-d.jpg,A hand-woven performance rug made from 100% recycled polyester. It features a durable weave designed to stand up to daily use indoors and is built for everyday durability in busy living spaces.,$ 499,499.0,West Elm,rug,80,"This performance rug features a durable weave designed to stand up to daily use, making it a good option for a high-traffic dining room and resistant to wear.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Concentric Rainbows Performance Rug,https://www.westelm.com/products/concentric-rainbows-rug-h7275,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202614/0263/concentric-rainbows-performance-rug-d.jpg,"A handwoven wool-cotton blend performance rug with durable, long-lasting, and easy-to-clean fibers. It's designed for high-traffic playrooms and is spot-clean safe.",$ 399.20,399.2,West Elm,rug,80,"This performance rug is made with durable, easy-to-clean fibers and designed for high-traffic areas, making it suitable for a dining room, though it's primarily marketed for kids' rooms and is spot-clean safe.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Glacial Performance Rug,https://www.westelm.com/products/glacial-rug-t5550,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIwAAACMCAQAAAAEyYm1AAAAvklEQVR42u3QMQEAAAgDINc/rBG0gLcXRCA9xSFixIgRI0aMGDFixIgRgxgxYsSIESNGjBgxYhAjRowYMWLEiBEjRgxixIgRI0aMGDFixIhBjBgxYsSIESNGjBgxYiSIESNGjBgxYsSIESMGMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEfFgX+g7EW9v8SgAAAABJRU5ErkJggg==",A performance rug designed for durability and suitability for high-traffic areas.,$ 249,249.0,West Elm,rug,75,"As a performance rug, it is designed for durability and high-traffic areas, suggesting good resistance to wear and tear in a dining room.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Thea Performance Rug,https://www.westelm.com/products/thea-performance-rug-t7158,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIwAAACMCAQAAAAEyYm1AAAAvklEQVR42u3QMQEAAAgDINc/rBG0gLcXRCA9xSFixIgRI0aMGDFixIgRgxgxYsSIESNGjBgxYhAjRowYMWLEiBEjRgxixIgRI0aMGDFixIhBjBgxYsSIESNGjBgxYiSIESNGjBgxYsSIESMGMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEfFgX+g7EW9v8SgAAAABJRU5ErkJggg==",A performance rug designed for durability and suitability for high-traffic areas.,$ 249,249.0,West Elm,rug,75,"As a performance rug, it is designed for durability and high-traffic areas, suggesting good resistance to wear and tear in a dining room.",True,True,2026-05-10T20:45:09
dr_05,dining_room,washable dining room rug stain resistant,Gates Performance Rug,https://www.westelm.com/products/gates-rug-t7489,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIwAAACMCAQAAAAEyYm1AAAAvklEQVR42u3QMQEAAAgDINc/rBG0gLcXRCA9xSFixIgRI0aMGDFixIgRgxgxYsSIESNGjBgxYhAjRowYMWLEiBEjRgxixIgRI0aMGDFixIhBjBgxYsSIESNGjBgxYiSIESNGjBgxYsSIESMGMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEfFgX+g7EW9v8SgAAAABJRU5ErkJggg==",A performance rug designed for durability and suitability for high-traffic areas.,$ 399.20,399.2,West Elm,rug,75,"As a performance rug, it is designed for durability and high-traffic areas, suggesting good resistance to wear and tear in a dining room.",True,True,2026-05-10T20:45:09
ho_01,home_office,L-shaped wood writing desk,"Cutler L-Shaped Desk (68"") & File Cabinet (16"") Set",https://www.westelm.com/products/cutler-l-shaped-desk-and-file-cabinet-set-f466,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202603/0734/cutler-l-shaped-desk-68-file-cabinet-16-set-c.jpg,"This L-shaped desk and file cabinet set from West Elm is crafted from solid mahogany and white oak veneer, offering a stylish and durable workspace solution.",$ 599,599.0,West Elm,writing desk,100,"This product is explicitly an ""L-Shaped Desk"" and is ""crafted from solid mahogany and white oak veneer"", directly matching the user's query for an L-shaped wood writing desk.",True,True,2026-05-10T20:50:51
ho_01,home_office,L-shaped wood writing desk,"Hughes L-Shaped Desk with File & Storage Cabinets (68"") & Tall Bookcase (34"") Set",https://www.westelm.com/products/hughes-desk-with-storage-cabinet-and-tall-bookcase-set-f477,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202610/0266/hughes-l-shaped-desk-with-file-storage-cabinets-68-tall-bo-d.jpg,"This L-shaped desk set from West Elm, including file and storage cabinets and a tall bookcase, is crafted in cool walnut and solid mahogany, providing a stylish and durable workspace.","$ 1,399",1399.0,West Elm,writing desk,100,"This product is explicitly an ""L-Shaped Desk"" and is ""crafted in cool walnut and solid mahogany"", directly matching the user's query for an L-shaped wood writing desk.",True,True,2026-05-10T20:50:51
ho_01,home_office,L-shaped wood writing desk,"Hughes L-Shaped Desk with File & Storage Cabinets (68"") & Open/Closed Storage Cabinet (66"") Set",https://www.westelm.com/products/hughes-desk-file-cabinet-storage-cabinet-low-bookcase-set-f474,,"An L-shaped desk set from West Elm, featuring file and storage cabinets, designed to provide ample workspace and organization. It is part of the Hughes collection, which typically features wood construction.","$ 1,599",1599.0,West Elm,writing desk,95,"This product is explicitly an ""L-Shaped Desk"". While the specific wood type isn't detailed in the limited text, it's part of the Hughes collection, which is known for wood craftsmanship, making it a strong match for an L-shaped wood writing desk.",True,True,2026-05-10T20:50:51
ho_02,home_office,ergonomic mesh office chair lumbar,Steelcase Karman Office Chair,https://www.westelm.com/products/steelcase-karman-office-chair-h12104,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202613/0057/steelcase-karman-office-chair-4-c.jpg,"Experience ergonomic comfort with the Steelcase Karman Office Chair, featuring a sleek plastic frame and breathable Intermix mesh design. It provides excellent back support and eases pressure points, with a weight-activated mechanism that adjusts to your body for continuous comfort.","$ 1,429",1429.0,West Elm,office chair,95,"This chair explicitly features an 'ergonomic frame' and 'breathable Intermix mesh design'. It also mentions 'perfect support for your back' and a 'weight-activated mechanism' for comfort, strongly indicating lumbar support and overall ergonomic design.",False,True,2026-05-10T20:56:16
ho_02,home_office,ergonomic mesh office chair lumbar,Steelcase Gesture Office Chair,https://www.westelm.com/products/steelcase-gesture-office-chair-h6097,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIwAAACMCAQAAAAEyYm1AAAAvklEQVR42u3QMQEAAAgDINc/rBG0gLcXRCA9xSFixIgRI0aMGDFixIgRgxgxYsSIESNGjBgxYhAjRowYMWLEiBEjRgxixIgRI0aMGDFixIhBjBgxYsSIESNGjBgxYiSIESNGjBgxYsSIESMGMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEiBEjRowYMWLEIEaMGDFixIgRI0aMGMSIESNGjBgxYsSIEYMYMWLEfFgX+g7EW9v8SgAAAABJRU5ErkJggg==",A Steelcase Gesture Office Chair.,"$ 2,149",2149.0,West Elm,office chair,60,"It is an 'Office Chair' from 'Steelcase', a brand known for ergonomic designs. While 'mesh' and 'lumbar' are not explicitly mentioned in the provided text, Steelcase chairs often feature these.",False,True,2026-05-10T20:56:16
ho_02,home_office,ergonomic mesh office chair lumbar,Bolton Low-Back Ergonomic Office Chair,https://www.westelm.com/products/bolton-low-back-office-chair-h14165,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202607/0576/bolton-low-back-office-chair-d.jpg,An ergonomic low-back office chair with a Fair Trade Certified™ eucalyptus frame and custom upholstery. Designed for home or office use.,$ 699,699.0,West Elm,office chair,50,"The title explicitly states 'Ergonomic Office Chair'. However, it is 'low-back' and 'upholstered', not mesh, which are key mismatches for the user's specific material and support preferences.",False,True,2026-05-10T20:56:16
ho_03,home_office,tall walnut bookshelf 5-shelf,"Mid-Century Bookshelf (38"")",https://www.westelm.com/products/mid-century-38-bookshelf-acorn-h5336,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202603/1585/mid-century-bookshelf-38-2-d.jpg,"This mid-century bookshelf features five spacious shelves, FSC®-certified wood, and an iconic '50s-inspired design with a warm acorn finish, ideal for stylish and sustainable storage.",$ 599,599.0,West Elm,Bookshelf,90,"This mid-century bookshelf explicitly features 'five spacious shelves' and a 'warm acorn finish' which is West Elm's walnut-like color. It perfectly matches the '5-shelf' and 'walnut' criteria, though its '38""' height might be considered medium rather than very tall.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Mid-Century 3-Piece Wide & Narrow Narrow Bookshelf Set (82"")",https://www.westelm.com/products/mid-century-wide-bookshelf-2-narrow-bookshelves-set-h6180,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202603/1585/mid-century-3-piece-wide-narrow-narrow-bookshelf-set-82-1-d.jpg,"This 3-piece mid-century bookshelf set, standing 82"" tall, features sustainable wood and an iconic design, offering versatile storage for any space.","$ 1,947.66",1947.66,West Elm,Bookshelf Set,85,"This is a tall (82"") mid-century bookshelf set made of sustainable wood, likely with an acorn/walnut-like finish. The individual units appear to have multiple shelves, potentially 5, fulfilling the 'tall' and 'walnut' criteria well.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Wallace Modular Wide Shelf Unit (72"")",https://www.westelm.com/products/wallace-shelf-unit-h13289/?subGroupId=wallace-shelf-unit-h13289-SLAV-woodfinish-cool-walnut,,"A modular wide shelf unit with a 72"" height, available in a cool walnut finish.","$ 1,699",1699.0,West Elm,Shelf Unit,75,"This is a tall (72"") modular wide shelf unit available in a 'Cool Walnut' finish. It fits the 'tall' and 'walnut' criteria, but the exact number of shelves is not specified as 5.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,Rounded Wood Slats Shelf,https://www.westelm.com/products/mp-rounded-wood-slats-shelf-h10426,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202547/0027/rounded-wood-slats-shelf-d.jpg,"This shelf unit features solid walnut and steel legs, with three spacious shelves, ideal for book collections, knickknacks, or picture frames.","$ 1,899",1899.0,West Elm,Shelf,65,"This shelf unit is made of 'solid walnut' and is suitable for books. However, it only has three shelves, not five, and is not explicitly described as 'tall'.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Mid-Century Narrow Bookcase w/ Closed Storage (20.5"")",https://www.westelm.com/products/mid-century-media-hutches-d1955,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202605/0027/mid-century-narrow-bookcase-w-closed-storage-205-c.jpg,"This mid-century narrow bookcase features FSC®-certified wood, adjustable shelves, and a sleek design with closed storage, finished in acorn.",$ 999,999.0,West Elm,Bookcase,60,"This is a mid-century narrow bookcase with an acorn finish, which is similar to walnut. It has multiple shelves (appears to be 4 open shelves), but not explicitly 5, and includes closed storage. Its height is not explicitly 'tall'.",True,True,2026-05-10T21:02:13
